sector,CountryDestination,CountryOrigin,one_plus_tau,one_plus_tau_prime
10,3,5,1.0456,1.0456
10,3,6,1.0487,1.0487
10,3,7,1.1406,1.1406
10,3,8,1.0655,1.0655
10,3,9,1.1326,1.1326
10,3,10,1.1001,1.1001
10,3,11,1.0742,1.0742
10,3,12,1.0979,1.0979
10,3,13,1.074,1.074
10,3,14,1.0366,1.0366
10,3,15,1.0794,1.0794
10,3,16,1.096,1.096
10,3,17,1.0813,1.0813
10,3,18,1.0756,1.0756
10,3,19,1.0357,1.0357
10,3,20,1.0791,1.0791
10,3,21,1.0702,1.0702
10,3,22,1.1508,1.1508
10,3,23,1.0644,1.0644
10,3,24,1.1004,1.1004
10,3,25,1.0773,1.0773
10,3,26,1.0883,1.0883
10,3,27,1.0732,1.0732
10,3,28,1.0558,1.0558
10,3,29,1.0897,1.0897
10,3,30,1.0622,1.0622
10,3,31,1.0811,1.0811
10,4,1,1.1065,1.1065
10,4,2,1.1412,1.1412
10,4,3,1.0994,1.0994
10,4,4,1,1
10,4,5,1.1275,1.1275
10,4,6,1.1779,1.1779
10,4,7,1.1878,1.1878
10,4,8,1.0231,1.0231
10,4,9,1.1772,1.1772
10,4,10,1.1154,1.1154
10,4,11,1.1064,1.1064
10,4,12,1.2,1.2
10,4,13,1.1,1.1
10,4,14,1.1719,1.1719
10,4,15,1.1211,1.1211
10,4,16,1.1,1.1
10,4,17,1.1294,1.1294
10,4,18,1.101,1.101
10,4,19,1.0966,1.0966
10,4,20,1.1047,1.1047
10,4,21,1.049,1.049
10,4,22,1.1302,1.1302
10,4,23,1.0482,1.0482
10,4,24,1.1078,1.1078
10,4,25,1.0995,1.0995
10,4,26,1.0747,1.0747
10,4,27,1.151,1.151
10,4,28,1.0109,1.0109
10,4,29,1.1223,1.1223
10,4,30,1.1144,1.1144
10,4,31,1.0857,1.0857
10,5,1,1.0553,1.0553
10,5,2,1.0823,1.0823
10,5,3,1.0594,1.0594
10,5,4,1.0462,1.0462
10,5,5,1,1
10,5,6,1.0491,1.0491
10,5,7,1.033,1.033
10,5,8,1.0648,1.0648
10,5,9,1.1001,1.1001
10,5,10,1.087,1.087
10,5,11,1.076,1.076
10,5,12,1.085,1.085
10,5,13,1.109,1.109
10,5,14,1.0386,1.0386
10,5,15,1.0573,1.0573
10,5,16,1.1062,1.1062
10,5,17,1.0931,1.0931
10,5,18,1.0707,1.0707
10,5,19,1.0361,1.0361
10,5,20,1.0457,1.0457
10,5,21,1.1018,1.1018
10,5,22,1.061,1.061
10,5,23,1.0856,1.0856
10,5,24,1.1051,1.1051
10,5,25,1.0339,1.0339
10,5,26,1.0945,1.0945
10,5,27,1.0991,1.0991
10,5,28,1.104,1.104
10,5,29,1.0893,1.0893
10,5,30,1.0277,1.0277
10,5,31,1.0782,1.0782
10,6,1,1.11,1.11
10,6,2,1.11,1.11
10,6,3,1.11,1.11
10,6,4,1.11,1.11
10,6,5,1.11,1.11
10,6,6,1,1
10,6,7,1.11,1.11
10,6,8,1.11,1.11
10,6,9,1.11,1.11
10,6,10,1.11,1.11
10,6,11,1.11,1.11
10,6,12,1.11,1.11
10,6,13,1.11,1.11
10,6,14,1.11,1.11
10,6,15,1.11,1.11
10,6,16,1.11,1.11
10,6,17,1.11,1.11
10,6,18,1.11,1.11
10,6,19,1.11,1.11
10,6,20,1.11,1.11
10,6,21,1.11,1.11
10,6,22,1.11,1.11
10,6,23,1.11,1.11
10,6,24,1.11,1.11
10,6,25,1.11,1.11
10,6,26,1.11,1.11
10,6,27,1.11,1.11
10,6,28,1.11,1.11
10,6,29,1.11,1.11
10,6,30,1.11,1.11
10,6,31,1.11,1.11
10,7,1,1.45,1.45
10,7,2,1.4641,1.4641
10,7,3,1.2029,1.2029
10,7,4,1.6329,1.6329
10,7,5,1.6147,1.6147
10,7,6,1.2,1.2
10,7,7,1,1
10,7,8,1.3188,1.3188
10,7,9,1.5924,1.5924
10,7,10,1.3898,1.3898
10,7,11,1.2704,1.2704
10,7,12,1.75,1.75
10,7,13,1.3029,1.3029
10,7,14,1.5645,1.5645
10,7,15,1.4765,1.4765
10,7,16,1.1914,1.1914
10,7,17,1.566,1.566
10,7,18,1.3307,1.3307
10,7,19,1.3581,1.3581
10,7,20,1.3029,1.3029
10,7,21,1.2783,1.2783
10,7,22,1.3654,1.3654
10,7,23,1.458,1.458
10,7,24,1.6362,1.6362
10,7,25,1.4706,1.4706
10,7,26,1.6767,1.6767
10,7,27,1.3677,1.3677
10,7,28,1.3439,1.3439
10,7,29,1.3691,1.3691
10,7,30,1.4766,1.4766
10,7,31,1.4019,1.4019
10,8,1,1,1
10,8,2,1.0627,1.0627
10,8,3,1.063,1.063
10,8,4,1,1
10,8,5,1.0434,1.0434
10,8,6,1,1
10,8,7,1,1
10,8,8,1,1
10,8,9,1.063,1.063
10,8,10,1,1
10,8,11,1,1
10,8,12,1,1
10,8,13,1.0694,1.0694
10,8,14,1,1
10,8,15,1,1
10,8,16,1,1
10,8,17,1,1
10,8,18,1.066,1.066
10,8,19,1,1
10,8,20,1,1
10,8,21,1,1
10,8,22,1.0665,1.0665
10,8,23,1.0558,1.0558
10,8,24,1,1
10,8,25,1,1
10,8,26,1,1
10,8,27,1.063,1.063
10,8,28,1.0832,1.0832
10,8,29,1,1
10,8,30,1.0628,1.0628
10,8,31,1.0485,1.0485
10,9,1,1.2805,1.2805
10,9,2,1.0458,1.0458
10,9,3,1.0267,1.0267
10,9,4,1.1235,1.1235
10,9,5,1.0195,1.0195
10,9,6,1.1,1.1
10,9,7,1.1755,1.1755
10,9,8,1.0591,1.0591
10,9,9,1,1
10,9,10,1.1554,1.1554
10,9,11,1.104,1.104
10,9,12,1.0815,1.0815
10,9,13,1.1037,1.1037
10,9,14,1.0144,1.0144
10,9,15,1.2576,1.2576
10,9,16,1.0327,1.0327
10,9,17,1.1344,1.1344
10,9,18,1.0753,1.0753
10,9,19,1.1757,1.1757
10,9,20,1.2423,1.2423
10,9,21,1.0915,1.0915
10,9,22,1.063,1.063
10,9,23,1.0605,1.0605
10,9,24,1.1523,1.1523
10,9,25,1.063,1.063
10,9,26,1.1299,1.1299
10,9,27,1.0706,1.0706
10,9,28,1.1795,1.1795
10,9,29,1.0863,1.0863
10,9,30,1.0591,1.0591
10,9,31,1.1103,1.1103
10,10,1,1,1
10,10,2,1.0627,1.0627
10,10,3,1.063,1.063
10,10,4,1,1
10,10,5,1.0434,1.0434
10,10,6,1,1
10,10,7,1,1
10,10,8,1,1
10,10,9,1.063,1.063
10,10,10,1,1
10,10,11,1,1
10,10,12,1,1
10,10,13,1.0694,1.0694
10,10,14,1,1
10,10,15,1,1
10,10,16,1,1
10,10,17,1,1
10,10,18,1.066,1.066
10,10,19,1,1
10,10,20,1,1
10,10,21,1,1
10,10,22,1.0665,1.0665
10,10,23,1.0558,1.0558
10,10,24,1,1
10,10,25,1,1
10,10,26,1,1
10,10,27,1.063,1.063
10,10,28,1.0832,1.0832
10,10,29,1,1
10,10,30,1.0628,1.0628
10,10,31,1.0485,1.0485
10,11,1,1,1
10,11,2,1.0627,1.0627
10,11,3,1.063,1.063
10,11,4,1,1
10,11,5,1.0434,1.0434
10,11,6,1,1
10,11,7,1,1
10,11,8,1,1
10,11,9,1.063,1.063
10,11,10,1,1
10,11,11,1,1
10,11,12,1,1
10,11,13,1.0694,1.0694
10,11,14,1,1
10,11,15,1,1
10,11,16,1,1
10,11,17,1,1
10,11,18,1.066,1.066
10,11,19,1,1
10,11,20,1,1
10,11,21,1,1
10,11,22,1.0665,1.0665
10,11,23,1.0558,1.0558
10,11,24,1,1
10,11,25,1,1
10,11,26,1,1
10,11,27,1.063,1.063
10,11,28,1.0832,1.0832
10,11,29,1,1
10,11,30,1.0628,1.0628
10,11,31,1.0485,1.0485
10,12,1,1,1
10,12,2,1.0627,1.0627
10,12,3,1.063,1.063
10,12,4,1,1
10,12,5,1.0434,1.0434
10,12,6,1,1
10,12,7,1,1
10,12,8,1,1
10,12,9,1.063,1.063
10,12,10,1,1
10,12,11,1,1
10,12,12,1,1
10,12,13,1.0694,1.0694
10,12,14,1,1
10,12,15,1,1
10,12,16,1,1
10,12,17,1,1
10,12,18,1.066,1.066
10,12,19,1,1
10,12,20,1,1
10,12,21,1,1
10,12,22,1.0665,1.0665
10,12,23,1.0558,1.0558
10,12,24,1,1
10,12,25,1,1
10,12,26,1,1
10,12,27,1.063,1.063
10,12,28,1.0832,1.0832
10,12,29,1,1
10,12,30,1.0628,1.0628
10,12,31,1.0485,1.0485
10,13,1,1.114,1.114
10,13,2,1.0812,1.0812
10,13,3,1.0849,1.0849
10,13,4,1.0135,1.0135
10,13,5,1.0898,1.0898
10,13,6,1.063,1.063
10,13,7,1.1178,1.1178
10,13,8,1.0707,1.0707
10,13,9,1,1
10,13,10,1.0973,1.0973
10,13,11,1.0873,1.0873
10,13,12,1.0702,1.0702
10,13,13,1,1
10,13,14,1.0151,1.0151
10,13,15,1.0022,1.0022
10,13,16,1.1022,1.1022
10,13,17,1.0694,1.0694
10,13,18,1.0977,1.0977
10,13,19,1.0748,1.0748
10,13,20,1,1
10,13,21,1.0946,1.0946
10,13,22,1.063,1.063
10,13,23,1.0775,1.0775
10,13,24,1.0961,1.0961
10,13,25,1.0647,1.0647
10,13,26,1.0833,1.0833
10,13,27,1.0674,1.0674
10,13,28,1.0796,1.0796
10,13,29,1.0903,1.0903
10,13,30,1.0889,1.0889
10,13,31,1.0587,1.0587
10,14,1,1.65,1.65
10,14,2,1.5994,1.5994
10,14,3,1.6053,1.6053
10,14,4,1.6379,1.6379
10,14,5,1.5056,1.5056
10,14,6,1.2748,1.2748
10,14,7,1.614,1.614
10,14,8,1.639,1.639
10,14,9,1.6053,1.6053
10,14,10,1.5962,1.5962
10,14,11,1.6028,1.6028
10,14,12,1.2748,1.2748
10,14,13,1.6457,1.6457
10,14,14,1,1
10,14,15,1.65,1.65
10,14,16,1.5392,1.5392
10,14,17,1.5123,1.5123
10,14,18,1.6253,1.6253
10,14,19,1.6387,1.6387
10,14,20,1.65,1.65
10,14,21,1.6285,1.6285
10,14,22,1.2748,1.2748
10,14,23,1.6499,1.6499
10,14,24,1.4,1.4
10,14,25,1.2748,1.2748
10,14,26,1.6162,1.6162
10,14,27,1.5218,1.5218
10,14,28,1.65,1.65
10,14,29,1.6055,1.6055
10,14,30,1.6162,1.6162
10,14,31,1.6324,1.6324
10,15,1,1.1251,1.1251
10,15,2,1.1631,1.1631
10,15,3,1.0655,1.0655
10,15,4,1.1388,1.1388
10,15,5,1.1013,1.1013
10,15,6,1.3042,1.3042
10,15,7,1.1458,1.1458
10,15,8,1.109,1.109
10,15,9,1.0972,1.0972
10,15,10,1.1806,1.1806
10,15,11,1.082,1.082
10,15,12,1.1139,1.1139
10,15,13,1.0463,1.0463
10,15,14,1.1087,1.1087
10,15,15,1,1
10,15,16,1.3694,1.3694
10,15,17,1.155,1.155
10,15,18,1.1113,1.1113
10,15,19,1.1161,1.1161
10,15,20,1.3081,1.3081
10,15,21,1.0643,1.0643
10,15,22,1.1495,1.1495
10,15,23,1.0548,1.0548
10,15,24,1.4,1.4
10,15,25,1.1251,1.1251
10,15,26,1.3123,1.3123
10,15,27,1.1065,1.1065
10,15,28,1.2357,1.2357
10,15,29,1.0837,1.0837
10,15,30,1.1239,1.1239
10,15,31,1.1298,1.1298
10,16,1,1,1
10,16,2,1.0627,1.0627
10,16,3,1.063,1.063
10,16,4,1,1
10,16,5,1.0434,1.0434
10,16,6,1,1
10,16,7,1,1
10,16,8,1,1
10,16,9,1.063,1.063
10,16,10,1,1
10,16,11,1,1
10,16,12,1,1
10,16,13,1.0694,1.0694
10,16,14,1,1
10,16,15,1,1
10,16,16,1,1
10,16,17,1,1
10,16,18,1.066,1.066
10,16,19,1,1
10,16,20,1,1
10,16,21,1,1
10,16,22,1.0665,1.0665
10,16,23,1.0558,1.0558
10,16,24,1,1
10,16,25,1,1
10,16,26,1,1
10,16,27,1.063,1.063
10,16,28,1.0832,1.0832
10,16,29,1,1
10,16,30,1.0628,1.0628
10,16,31,1.0485,1.0485
10,17,1,1,1
10,17,2,1.0627,1.0627
10,17,3,1.063,1.063
10,17,4,1,1
10,17,5,1.0434,1.0434
10,17,6,1,1
10,17,7,1,1
10,17,8,1,1
10,17,9,1.063,1.063
10,17,10,1,1
10,17,11,1,1
10,17,12,1,1
10,17,13,1.0694,1.0694
10,17,14,1,1
10,17,15,1,1
10,17,16,1,1
10,17,17,1,1
10,17,18,1.066,1.066
10,17,19,1,1
10,17,20,1,1
10,17,21,1,1
10,17,22,1.0665,1.0665
10,17,23,1.0558,1.0558
10,17,24,1,1
10,17,25,1,1
10,17,26,1,1
10,17,27,1.063,1.063
10,17,28,1.0832,1.0832
10,17,29,1,1
10,17,30,1.0628,1.0628
10,17,31,1.0485,1.0485
10,18,1,1,1
10,18,2,1.0082,1.0082
10,18,3,1.037,1.037
10,18,4,1,1
10,18,5,1.0017,1.0017
10,18,6,1,1
10,18,7,1,1
10,18,8,1.0329,1.0329
10,18,9,1.0228,1.0228
10,18,10,1.0327,1.0327
10,18,11,1.0207,1.0207
10,18,12,1.002,1.002
10,18,13,1,1
10,18,14,1,1
10,18,15,1,1
10,18,16,1.0081,1.0081
10,18,17,1.0105,1.0105
10,18,18,1,1
10,18,19,1,1
10,18,20,1,1
10,18,21,1.0159,1.0159
10,18,22,1.0086,1.0086
10,18,23,1.0086,1.0086
10,18,24,1.0279,1.0279
10,18,25,1.0179,1.0179
10,18,26,1.0133,1.0133
10,18,27,1.0353,1.0353
10,18,28,1,1
10,18,29,1.0276,1.0276
10,18,30,1.012,1.012
10,18,31,1.0047,1.0047
10,19,1,1.16,1.16
10,19,2,1.1102,1.1102
10,19,3,1.1152,1.1152
10,19,4,1.069,1.069
10,19,5,1.1104,1.1104
10,19,6,1.16,1.16
10,19,7,1.0577,1.0577
10,19,8,1.112,1.112
10,19,9,1.1227,1.1227
10,19,10,1.1155,1.1155
10,19,11,1.1108,1.1108
10,19,12,1.1127,1.1127
10,19,13,1.0814,1.0814
10,19,14,1.1101,1.1101
10,19,15,1.0926,1.0926
10,19,16,1.1102,1.1102
10,19,17,1.111,1.111
10,19,18,1.0958,1.0958
10,19,19,1,1
10,19,20,1.0553,1.0553
10,19,21,1.1007,1.1007
10,19,22,1.11,1.11
10,19,23,1.1122,1.1122
10,19,24,1.1101,1.1101
10,19,25,1.11,1.11
10,19,26,1.1106,1.1106
10,19,27,1.1108,1.1108
10,19,28,1.1107,1.1107
10,19,29,1.1133,1.1133
10,19,30,1.1101,1.1101
10,19,31,1.1111,1.1111
10,20,1,1.1932,1.1932
10,20,2,1.1399,1.1399
10,20,3,1.1447,1.1447
10,20,4,1.1371,1.1371
10,20,5,1.1337,1.1337
10,20,6,1.1523,1.1523
10,20,7,1.1423,1.1423
10,20,8,1.1286,1.1286
10,20,9,1.1304,1.1304
10,20,10,1.1546,1.1546
10,20,11,1.1454,1.1454
10,20,12,1.2,1.2
10,20,13,1.1367,1.1367
10,20,14,1.1846,1.1846
10,20,15,1.1963,1.1963
10,20,16,1.1435,1.1435
10,20,17,1.1875,1.1875
10,20,18,1.144,1.144
10,20,19,1.1488,1.1488
10,20,20,1,1
10,20,21,1.15,1.15
10,20,22,1.1167,1.1167
10,20,23,1.1212,1.1212
10,20,24,1.1667,1.1667
10,20,25,1.1191,1.1191
10,20,26,1.1928,1.1928
10,20,27,1.1364,1.1364
10,20,28,1.2,1.2
10,20,29,1.1477,1.1477
10,20,30,1.1446,1.1446
10,20,31,1.1588,1.1588
10,21,1,1,1
10,21,2,1.0627,1.0627
10,21,3,1.063,1.063
10,21,4,1,1
10,21,5,1.0434,1.0434
10,21,6,1,1
10,21,7,1,1
10,21,8,1,1
10,21,9,1.063,1.063
10,21,10,1,1
10,21,11,1,1
10,21,12,1,1
10,21,13,1.0694,1.0694
10,21,14,1,1
10,21,15,1,1
10,21,16,1,1
10,21,17,1,1
10,21,18,1.066,1.066
10,21,19,1,1
10,21,20,1,1
10,21,21,1,1
10,21,22,1.0665,1.0665
10,21,23,1.0558,1.0558
10,21,24,1,1
10,21,25,1,1
10,21,26,1,1
10,21,27,1.063,1.063
10,21,28,1.0832,1.0832
10,21,29,1,1
10,21,30,1.0628,1.0628
10,21,31,1.0485,1.0485
10,22,1,1.1567,1.1567
10,22,2,1.0824,1.0824
10,22,3,1.1204,1.1204
10,22,4,1.0994,1.0994
10,22,5,1.0818,1.0818
10,22,6,1.0775,1.0775
10,22,7,1.1142,1.1142
10,22,8,1.1122,1.1122
10,22,9,1.0714,1.0714
10,22,10,1.0275,1.0275
10,22,11,1.084,1.084
10,22,12,1.1357,1.1357
10,22,13,1.0775,1.0775
10,22,14,1.0613,1.0613
10,22,15,1.0772,1.0772
10,22,16,1.0899,1.0899
10,22,17,1.1246,1.1246
10,22,18,1.0967,1.0967
10,22,19,1.0578,1.0578
10,22,20,1.0507,1.0507
10,22,21,1.1139,1.1139
10,22,22,1,1
10,22,23,1.0718,1.0718
10,22,24,1.1072,1.1072
10,22,25,1.0134,1.0134
10,22,26,1.0827,1.0827
10,22,27,1.0938,1.0938
10,22,28,1.0089,1.0089
10,22,29,1.0975,1.0975
10,22,30,1.0547,1.0547
10,22,31,1.0726,1.0726
10,23,1,1,1
10,23,2,1.18,1.18
10,23,3,1,1
10,23,4,1,1
10,23,5,1.0208,1.0208
10,23,6,1,1
10,23,7,1,1
10,23,8,1,1
10,23,9,1,1
10,23,10,1,1
10,23,11,1,1
10,23,12,1,1
10,23,13,1.1024,1.1024
10,23,14,1,1
10,23,15,1,1
10,23,16,1,1
10,23,17,1,1
10,23,18,1.1301,1.1301
10,23,19,1,1
10,23,20,1,1
10,23,21,1,1
10,23,22,1.1844,1.1844
10,23,23,1,1
10,23,24,1,1
10,23,25,1,1
10,23,26,1,1
10,23,27,1,1
10,23,28,1.0983,1.0983
10,23,29,1,1
10,23,30,1.0307,1.0307
10,23,31,1.0638,1.0638
10,24,1,1,1
10,24,2,1.0627,1.0627
10,24,3,1.063,1.063
10,24,4,1,1
10,24,5,1.0434,1.0434
10,24,6,1,1
10,24,7,1,1
10,24,8,1,1
10,24,9,1.063,1.063
10,24,10,1,1
10,24,11,1,1
10,24,12,1,1
10,24,13,1.0694,1.0694
10,24,14,1,1
10,24,15,1,1
10,24,16,1,1
10,24,17,1,1
10,24,18,1.066,1.066
10,24,19,1,1
10,24,20,1,1
10,24,21,1,1
10,24,22,1.0665,1.0665
10,24,23,1.0558,1.0558
10,24,24,1,1
10,24,25,1,1
10,24,26,1,1
10,24,27,1.063,1.063
10,24,28,1.0832,1.0832
10,24,29,1,1
10,24,30,1.0628,1.0628
10,24,31,1.0485,1.0485
10,25,1,1.2284,1.2284
10,25,2,1.1623,1.1623
10,25,3,1.0308,1.0308
10,25,4,1.1806,1.1806
10,25,5,1.0419,1.0419
10,25,6,1.0882,1.0882
10,25,7,1.2131,1.2131
10,25,8,1.0496,1.0496
10,25,9,1.1705,1.1705
10,25,10,1.0716,1.0716
10,25,11,1.0659,1.0659
10,25,12,1.1123,1.1123
10,25,13,1.2369,1.2369
10,25,14,1.0861,1.0861
10,25,15,1.113,1.113
10,25,16,1.0772,1.0772
10,25,17,1.2068,1.2068
10,25,18,1.0639,1.0639
10,25,19,1.1525,1.1525
10,25,20,1.1096,1.1096
10,25,21,1.0388,1.0388
10,25,22,1.1408,1.1408
10,25,23,1.1685,1.1685
10,25,24,1.2314,1.2314
10,25,25,1,1
10,25,26,1.1955,1.1955
10,25,27,1.1998,1.1998
10,25,28,1.2198,1.2198
10,25,29,1.0762,1.0762
10,25,30,1.0785,1.0785
10,25,31,1.1266,1.1266
10,26,1,1,1
10,26,2,1.0627,1.0627
10,26,3,1.063,1.063
10,26,4,1,1
10,26,5,1.0434,1.0434
10,26,6,1,1
10,26,7,1,1
10,26,8,1,1
10,26,9,1.063,1.063
10,26,10,1,1
10,26,11,1,1
10,26,12,1,1
10,26,13,1.0694,1.0694
10,26,14,1,1
10,26,15,1,1
10,26,16,1,1
10,26,17,1,1
10,26,18,1.066,1.066
10,26,19,1,1
10,26,20,1,1
10,26,21,1,1
10,26,22,1.0665,1.0665
10,26,23,1.0558,1.0558
10,26,24,1,1
10,26,25,1,1
10,26,26,1,1
10,26,27,1.063,1.063
10,26,28,1.0832,1.0832
10,26,29,1,1
10,26,30,1.0628,1.0628
10,26,31,1.0485,1.0485
10,27,1,1,1
10,27,2,1.0534,1.0534
10,27,3,1.0439,1.0439
10,27,4,1,1
10,27,5,1.0393,1.0393
10,27,6,1,1
10,27,7,1,1
10,27,8,1.0677,1.0677
10,27,9,1.063,1.063
10,27,10,1.0617,1.0617
10,27,11,1.0723,1.0723
10,27,12,1.0672,1.0672
10,27,13,1.0665,1.0665
10,27,14,1,1
10,27,15,1,1
10,27,16,1.0528,1.0528
10,27,17,1.0834,1.0834
10,27,18,1.069,1.069
10,27,19,1,1
10,27,20,1,1
10,27,21,1.0907,1.0907
10,27,22,1.0558,1.0558
10,27,23,1.0533,1.0533
10,27,24,1.0818,1.0818
10,27,25,1,1
10,27,26,1.0776,1.0776
10,27,27,1,1
10,27,28,1.1091,1.1091
10,27,29,1.0629,1.0629
10,27,30,1.0857,1.0857
10,27,31,1.0564,1.0564
10,28,1,1.079,1.079
10,28,2,1.0613,1.0613
10,28,3,1.0476,1.0476
10,28,4,1.043,1.043
10,28,5,1.0846,1.0846
10,28,6,1.079,1.079
10,28,7,1.1148,1.1148
10,28,8,1.0223,1.0223
10,28,9,1.0605,1.0605
10,28,10,1.0324,1.0324
10,28,11,1.0239,1.0239
10,28,12,1.0247,1.0247
10,28,13,1.0697,1.0697
10,28,14,1.0595,1.0595
10,28,15,1.1137,1.1137
10,28,16,1.0377,1.0377
10,28,17,1.0326,1.0326
10,28,18,1.0772,1.0772
10,28,19,1.0793,1.0793
10,28,20,1.12,1.12
10,28,21,1.0172,1.0172
10,28,22,1.1229,1.1229
10,28,23,1.0755,1.0755
10,28,24,1.0367,1.0367
10,28,25,1.0366,1.0366
10,28,26,1.0496,1.0496
10,28,27,1.0624,1.0624
10,28,28,1,1
10,28,29,1.0197,1.0197
10,28,30,1.0719,1.0719
10,28,31,1.0631,1.0631
10,29,1,1,1
10,29,2,1.0627,1.0627
10,29,3,1.063,1.063
10,29,4,1,1
10,29,5,1.0434,1.0434
10,29,6,1,1
10,29,7,1,1
10,29,8,1,1
10,29,9,1.063,1.063
10,29,10,1,1
10,29,11,1,1
10,29,12,1,1
10,29,13,1.0694,1.0694
10,29,14,1,1
10,29,15,1,1
10,29,16,1,1
10,29,17,1,1
10,29,18,1.066,1.066
10,29,19,1,1
10,29,20,1,1
10,29,21,1,1
10,29,22,1.0665,1.0665
10,29,23,1.0558,1.0558
10,29,24,1,1
10,29,25,1,1
10,29,26,1,1
10,29,27,1.063,1.063
10,29,28,1.0832,1.0832
10,29,29,1,1
10,29,30,1.0628,1.0628
10,29,31,1.0485,1.0485
10,30,1,1.0752,1.0752
10,30,2,1.0355,1.0355
10,30,3,1.07,1.07
10,30,4,1.057,1.057
10,30,5,1.0031,1.0031
10,30,6,1.018,1.018
10,30,7,1.0905,1.0905
10,30,8,1.0796,1.0796
10,30,9,1.037,1.037
10,30,10,1.0802,1.0802
10,30,11,1.0684,1.0684
10,30,12,1.0378,1.0378
10,30,13,1.0869,1.0869
10,30,14,1.0022,1.0022
10,30,15,1.0617,1.0617
10,30,16,1.1209,1.1209
10,30,17,1.1131,1.1131
10,30,18,1.0923,1.0923
10,30,19,1.0798,1.0798
10,30,20,1.0728,1.0728
10,30,21,1.0718,1.0718
10,30,22,1.0337,1.0337
10,30,23,1.0476,1.0476
10,30,24,1.0995,1.0995
10,30,25,1.0001,1.0001
10,30,26,1.1155,1.1155
10,30,27,1.095,1.095
10,30,28,1.0563,1.0563
10,30,29,1.0859,1.0859
10,30,30,1,1
10,30,31,1.0621,1.0621
10,31,1,1.0821,1.0821
10,31,2,1.2107,1.2107
10,31,3,1.1774,1.1774
10,31,4,1.0518,1.0518
10,31,5,1.0674,1.0674
10,31,6,1.1414,1.1414
10,31,7,1.066,1.066
10,31,8,1.0458,1.0458
10,31,9,1.1409,1.1409
10,31,10,1.1298,1.1298
10,31,11,1.067,1.067
10,31,12,1.0659,1.0659
10,31,13,1.0706,1.0706
10,31,14,1.0943,1.0943
10,31,15,1.1751,1.1751
10,31,16,1.093,1.093
10,31,17,1.1031,1.1031
10,31,18,1.1519,1.1519
10,31,19,1.0841,1.0841
10,31,20,1.0943,1.0943
10,31,21,1.2054,1.2054
10,31,22,1.1303,1.1303
10,31,23,1.0664,1.0664
10,31,24,1.1191,1.1191
10,31,25,1.0558,1.0558
10,31,26,1.2092,1.2092
10,31,27,1.1368,1.1368
10,31,28,1.0853,1.0853
10,31,29,1.1362,1.1362
10,31,30,1.0937,1.0937
10,31,31,1,1
11,1,1,1,1
11,1,2,1.051,1.051
11,1,3,1.101,1.101
11,1,4,1.0929,1.0929
11,1,5,1.0819,1.0819
11,1,6,1.0563,1.0563
11,1,7,1.1134,1.1134
11,1,8,1.1475,1.1475
11,1,9,1.1017,1.1017
11,1,10,1.1215,1.1215
11,1,11,1.1077,1.1077
11,1,12,1.125,1.125
11,1,13,1.1,1.1
11,1,14,1.098,1.098
11,1,15,1.1253,1.1253
11,1,16,1.1253,1.1253
11,1,17,1.1281,1.1281
11,1,18,1.1304,1.1304
11,1,19,1.1138,1.1138
11,1,20,1.105,1.105
11,1,21,1.0885,1.0885
11,1,22,1.125,1.125
11,1,23,1.1361,1.1361
11,1,24,1.1375,1.1375
11,1,25,1.101,1.101
11,1,26,1.1134,1.1134
11,1,27,1.1223,1.1223
11,1,28,1.1275,1.1275
11,1,29,1.1153,1.1153
11,1,30,1.1141,1.1141
11,1,31,1.1063,1.1063
11,2,1,1.0412,1.0412
11,2,2,1,1
11,2,3,1.0853,1.0853
11,2,4,1.0141,1.0141
11,2,5,1.0461,1.0461
11,2,6,1.0393,1.0393
11,2,7,1.0336,1.0336
11,2,8,1.0901,1.0901
11,2,9,1.0981,1.0981
11,2,10,1.0918,1.0918
11,2,11,1.082,1.082
11,2,12,1.0963,1.0963
11,2,13,1.0517,1.0517
11,2,14,1.0481,1.0481
11,2,15,1.0058,1.0058
11,2,16,1,1
11,2,17,1.0945,1.0945
11,2,18,1.0777,1.0777
11,2,19,1.0289,1.0289
11,2,20,1.0295,1.0295
11,2,21,1.07,1.07
11,2,22,1,1
11,2,23,1.0003,1.0003
11,2,24,1,1
11,2,25,1.0033,1.0033
11,2,26,1.0969,1.0969
11,2,27,1.0837,1.0837
11,2,28,1.0426,1.0426
11,2,29,1.0748,1.0748
11,2,30,1.072,1.072
11,2,31,1.013,1.013
11,3,1,1.0257,1.0257
11,3,2,1.034,1.034
11,3,3,1,1
11,3,4,1.0308,1.0308
11,3,5,1.0712,1.0712
11,3,6,1.0129,1.0129
11,3,7,1.0101,1.0101
11,3,8,1.0915,1.0915
11,3,9,1.0802,1.0802
11,3,10,1.0763,1.0763
11,3,11,1.0736,1.0736
11,3,12,1.1109,1.1109
11,3,13,1.0789,1.0789
11,3,14,1.0359,1.0359
11,3,15,1.004,1.004
11,3,16,1.09,1.09
11,3,17,1.0802,1.0802
11,3,18,1.0693,1.0693
11,3,19,1.0399,1.0399
11,3,20,1.0254,1.0254
11,3,21,1.0699,1.0699
11,3,22,1.1062,1.1062
11,3,23,1.0645,1.0645
11,3,24,1.0882,1.0882
11,3,25,1.0066,1.0066
11,3,26,1.084,1.084
11,3,27,1.07,1.07
11,3,28,1.0517,1.0517
11,3,29,1.067,1.067
11,3,30,1.0389,1.0389
11,3,31,1.0632,1.0632
